Data Source in SDW: https://sdw.ecb.europa.eu/browseTable.do?org.apache.struts.taglib.html.TOKEN=0cb8bc69fe36fdc5a3a84a4676ee9950&df=true&ec=&dc=&oc=&pb=&rc=&DATASET=0&removeItem=&removedItemList=&mergeFilter=&activeTab=QSA&showHide=&REF_AREA.252=AT&REF_AREA.252=BE&REF_AREA.252=BG&REF_AREA.252=CY&REF_AREA.252=CZ&REF_AREA.252=DE&REF_AREA.252=DK&REF_AREA.252=EE&REF_AREA.252=ES&REF_AREA.252=FI&REF_AREA.252=FR&REF_AREA.252=GR&REF_AREA.252=HU&REF_AREA.252=IE&REF_AREA.252=IT&REF_AREA.252=LT&REF_AREA.252=LU&REF_AREA.252=LV&REF_AREA.252=MT&REF_AREA.252=NL&REF_AREA.252=PL&REF_AREA.252=PT&REF_AREA.252=RO&REF_AREA.252=SE&REF_AREA.252=SI&REF_AREA.252=SK&REF_SECTOR.252=S1M&COUNTERPART_SECTOR.252=S11&STO.252=F&INSTR_ASSET.252=F511&MAX_DOWNLOAD_SERIES=500&SERIES_MAX_NUM=50&node=9698168&legendPub=published&SERIES_KEY_checkall=on&SERIES_KEY=332.QSA.Q.N.AT.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.BE.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.BG.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.CY.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.CZ.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.DE.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.DK.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.EE.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.ES.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.FI.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.FR.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.GR.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.HU.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.IE.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.IT.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.LT.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.LU.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.LV.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.MT.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.NL.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.PL.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.PT.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.RO.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.SE.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.SI.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.SK.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T
,QSA.Q.N.AT.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.BE.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.BG.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.CY.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.CZ.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.DE.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.DK.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.EE.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.ES.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.FI.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.FR.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.GR.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.HU.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.IE.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.IT.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.LT.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.LU.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.LV.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.MT.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.NL.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.PL.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.PT.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.RO.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.SE.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.SI.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.SK.W2.S1M.S11.N.A.F.F511._Z._Z.XDC._T.S.V.N._T
2007Q4,431.00,,113.00,,-2035.00,,,,165.00,,1050.00,,6808.00,,-,-26.92,21.40,0.00,,,,,-1096.01,0.00,-70.04,0.00
2007Q3,35.00,,105.00,,652.00,,,,545.00,,993.00,,5636.00,,-,14.32,-89.94,0.00,,,,,0.00,0.00,-59.87,0.00
2007Q2,-29.00,,97.00,,-1408.00,,,,-1785.00,,674.00,,-39299.00,,-,4.69,-32.15,0.00,,,,,0.00,0.00,-54.90,0.00
2007Q1,-222.00,,89.00,,690.00,,,,-3043.00,,1562.00,,6126.00,,-,-29.96,-71.68,0.00,,,,,0.00,0.00,-0.31,3.26
2006Q4,-23.00,,,,-3640.00,,,,2535.00,,572.00,,2370.00,,-,46.56,-1.87,0.00,,,,,,0.00,-22.24,0.00
2006Q3,39.00,,,,1494.00,,,,-2665.00,,-2410.00,,-1695.00,,-,1.71,64.83,0.00,,,,,,0.00,48.98,0.00
2006Q2,982.00,,,,1490.00,,,,167.00,,13.00,,12498.00,,-,4.63,-90.18,0.00,,,,,,0.00,-15.30,0.00
2006Q1,58.00,,,,720.00,,,,-1796.00,,-850.00,,-10326.00,,-,5.04,-91.79,0.00,,,,,,0.00,-8.90,2.68
2005Q4,-1107.00,,,,721.00,,,,931.00,,-75.00,,6630.00,,-,-30.63,-8.46,0.00,,,,,,0.00,22.66,0.00
2005Q3,149.00,,,,-731.00,,,,-1458.00,,-49.00,,-13909.00,,-,-73.04,-24.10,0.00,,,,,,0.00,31.32,0.00
2005Q2,1298.00,,,,-1010.00,,,,537.00,,-1586.00,,-3897.00,,-,15.44,17.39,0.00,,,,,,0.00,-15.50,0.00
2005Q1,465.00,,,,246.00,,,,430.00,,-391.00,,-19634.00,,-,9.34,-15.78,0.00,,,,,,0.00,-36.92,1.60
2004Q4,-119.00,,,,-156.00,,,,1171.00,,427.00,,-4886.00,,-,-190.11,-89.35,0.00,,,,,,0.00,-78.98,0.00
2004Q3,-159.00,,,,53.00,,,,-2275.00,,-159.00,,-14032.00,,-,20.76,17.14,0.00,,,,,,0.00,2.31,0.00
2004Q2,213.00,,,,53.00,,,,-1552.00,,-5.00,,-6362.00,,-,-13.47,74.82,0.00,,,,,,0.00,2.85,0.00
2004Q1,-29.00,,,,0.00,,,,4.00,,442.00,,-9840.00,,-,4.25,7.64,0.00,,,,,,0.00,15.08,0.03
2003Q4,500.00,,,,,,,,837.00,,-1458.00,,7566.00,,-,29.08,-34.04,,,,,,,0.00,,
2003Q3,143.00,,,,,,,,-126.00,,-244.00,,-13868.00,,-,-18.94,108.78,,,,,,,0.00,,
2003Q2,26.00,,,,,,,,-323.00,,494.00,,-12228.00,,-,-39.14,-39.43,,,,,,,0.00,,
2003Q1,-439.00,,,,,,,,-843.00,,63.00,,295.00,,-,-33.03,0.00,,,,,,,0.00,,
2002Q4,-466.00,,,,,,,,-267.00,,-1183.00,,-3818.00,,-,-10.61,0.00,,,,,,,0.00,,
2002Q3,132.00,,,,,,,,-2764.00,,1983.00,,3493.00,,-,9.24,0.00,,,,,,,0.00,,
2002Q2,-141.00,,,,,,,,2888.00,,87.00,,32.00,,-,15.43,0.00,,,,,,,0.00,,
2002Q1,724.00,,,,,,,,-1295.00,,-861.00,,-15032.00,,-,4.67,0.00,,,,,,,0.00,,
2001Q4,-359.00,,,,,,,,-1417.00,,-830.00,,-10358.00,,-,-17.29,0.00,,,,,,,0.00,,
2001Q3,-31.00,,,,,,,,122.00,,-580.00,,-9226.00,,-,-39.04,0.00,,,,,,,0.00,,
2001Q2,-98.00,,,,,,,,-1568.00,,-918.00,,-2395.00,,-,-50.72,0.00,,,,,,,0.00,,
2001Q1,-521.00,,,,,,,,-218.00,,-830.00,,2788.00,,-,-48.97,0.00,,,,,,,0.00,,
2000Q4,-369.00,,,,,,,,2100.00,,3631.00,,-883.00,,-,-46.88,0.00,,,,,,,0.00,,
2000Q3,21.00,,,,,,,,-3675.00,,-5380.00,,24944.00,,-,-18.99,0.00,,,,,,,0.00,,
2000Q2,131.00,,,,,,,,1221.00,,-2211.00,,14804.00,,-,7.36,0.00,,,,,,,0.00,,
2000Q1,-81.00,,,,,,,,316.00,,526.00,,-14903.00,,-,26.24,0.00,,,,,,,0.00,,
1999Q4,-832.00,,,,,,,,-1334.00,,-2947.00,,-5651.00,,-,26.71,0.00,,,,,,,0.00,,
1999Q3,834.00,,,,,,,,3896.00,,-702.00,,-5150.00,,-,29.22,0.00,,,,,,,0.00,,
1999Q2,442.00,,,,,,,,1253.00,,-1432.00,,-44536.00,,-,23.96,0.00,,,,,,,0.00,,
1999Q1,810.00,,,,,,,,-2517.00,,3884.00,,-19378.00,,-,12.49,0.00,,,,,,,0.00,,
1998Q4,,,,,,,,,-1508.00,,-2517.00,,-29114.00,,,0.06,0.00,,,,,,,0.00,,
